$GPFPD,1593,202921.00,319.010,-0.590,1.480,38.2234714,119.1219693,31.504,-0.007,-0.099,-0.018,1.991,8,8,1*74
$GPFPD,1593,202922.00,319.030,-0.590,1.480,38.2234712,119.1219692,31.501,-0.014,-0.080,-0.018,1.993,8,8,1*7F
$GPFPD,1593,202923.00,319.030,-0.590,1.470,38.2234711,119.1219691,31.495,-0.006,-0.080,-0.019,1.990,8,8,1*7C
$GPFPD,1593,202924.00,319.050,-0.610,1.460,38.2234711,119.1219690,31.499,-0.009,-0.078,-0.007,1.992,8,8,1*7F
$GPFPD,1593,202925.00,319.060,-0.610,1.480,38.2234710,119.1219689,31.504,-0.011,-0.089,-0.009,1.988,8,8,1*7D
$GPFPD,1593,202926.00,319.080,-0.600,1.470,38.2234709,119.1219687,31.502,-0.009,-0.090,-0.017,1.993,8,8,1*7A
$GPFPD,1593,202927.00,319.100,-0.600,1.470,38.2234707,119.1219687,31.498,-0.004,-0.083,-0.022,1.992,8,8,1*76
$GPFPD,1593,202928.00,319.100,-0.590,1.470,38.2234706,119.1219686,31.489,-0.005,-0.085,-0.022,1.992,8,8,1*74
$GPFPD,1593,202929.00,319.100,-0.590,1.490,38.2234705,119.1219685,31.480,-0.020,-0.082,-0.023,1.991,8,8,1*70
$GPFPD,1593,202930.00,319.110,-0.590,1.480,38.2234704,119.1219682,31.472,-0.022,-0.077,-0.020,1.994,8,8,1*7D
$GPFPD,1593,202931.00,319.120,-0.600,1.470,38.2234703,119.1219680,31.466,-0.011,-0.085,-0.016,1.990,8,8,1*76
$GPFPD,1593,202932.00,319.140,-0.610,1.450,38.2234702,119.1219680,31.461,-0.002,-0.080,-0.012,1.989,8,8,1*7D
$GPFPD,1593,202933.00,319.160,-0.600,1.450,38.2234701,119.1219679,31.460,-0.001,-0.076,-0.009,1.994,8,8,1*77
$GPFPD,1593,202934.00,319.170,-0.590,1.470,38.2234701,119.1219679,31.461,-0.007,-0.095,-0.011,1.994,8,8,1*7A
$GPFPD,1593,202935.00,319.180,-0.580,1.500,38.2234699,119.1219677,31.463,-0.018,-0.097,-0.009,1.994,8,8,1*7A
